"Plot Title: mm28092021"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
357,09/28/21 04:53:40 PM,25.125,75.3,,,,,
358,09/28/21 04:54:10 PM,25.125,75.3,,,,,
359,09/28/21 04:54:40 PM,25.125,75.3,,,,,
360,09/28/21 04:55:10 PM,25.125,75.3,,,,,
361,09/28/21 04:55:40 PM,25.125,75.3,,,,,
362,09/28/21 04:56:10 PM,25.125,64.6,,,,,
363,09/28/21 04:56:40 PM,25.125,64.6,,,,,
364,09/28/21 04:57:10 PM,25.125,75.3,,,,,
365,09/28/21 04:57:40 PM,25.125,43.1,,,,,
366,09/28/21 04:58:10 PM,25.125,43.1,,,,,
367,09/28/21 04:58:40 PM,25.125,43.1,,,,,
368,09/28/21 04:59:10 PM,25.125,75.3,,,,,
369,09/28/21 04:59:40 PM,25.028,86.1,,,,,
370,09/28/21 05:00:10 PM,24.931,139.9,,,,,
371,09/28/21 05:00:40 PM,25.028,32.3,,,,,
372,09/28/21 05:01:10 PM,25.028,0.0,,,,,
373,09/28/21 05:01:40 PM,25.028,0.0,,,,,
374,09/28/21 05:02:10 PM,25.125,0.0,,,,,
375,09/28/21 05:02:40 PM,25.028,0.0,,,,,
376,09/28/21 05:03:10 PM,25.028,0.0,,,,,
377,09/28/21 05:03:40 PM,25.028,0.0,,,,,
378,09/28/21 05:04:10 PM,25.125,0.0,,,,,
379,09/28/21 05:04:40 PM,25.028,0.0,,,,,
380,09/28/21 05:05:10 PM,25.028,0.0,,,,,
381,09/28/21 05:05:40 PM,25.028,0.0,,,,,
382,09/28/21 05:06:10 PM,25.028,0.0,,,,,
383,09/28/21 05:06:40 PM,24.931,0.0,,,,,
384,09/28/21 05:07:10 PM,24.931,10.8,,,,,
385,09/28/21 05:07:40 PM,24.931,1722.2,,,,,
386,09/28/21 05:08:10 PM,25.125,4477.8,,,,,
387,09/28/21 05:08:40 PM,25.125,4477.8,,,,,
388,09/28/21 05:09:10 PM,25.222,1722.2,,,,,
389,09/28/21 05:09:40 PM,25.319,0.0,,,,,
390,09/28/21 05:10:10 PM,25.222,0.0,,,,,
391,09/28/21 05:10:40 PM,25.125,10.8,,,,,
392,09/28/21 05:10:42 PM,,,,Logged,Logged,,
393,09/28/21 05:11:09 PM,,,,,,Logged,Logged
