"Plot Title: hobo20211022"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
332,10/22/21 01:46:04 PM,27.370,0.0,,,,,
333,10/22/21 01:46:34 PM,27.370,0.0,,,,,
334,10/22/21 01:47:04 PM,27.370,0.0,,,,,
335,10/22/21 01:47:34 PM,27.370,0.0,,,,,
336,10/22/21 01:48:04 PM,27.370,0.0,,,,,
337,10/22/21 01:48:34 PM,27.468,1894.5,,,,,
338,10/22/21 01:49:04 PM,27.468,936.5,,,,,
339,10/22/21 01:49:34 PM,27.468,129.2,,,,,
340,10/22/21 01:50:04 PM,27.468,1087.2,,,,,
341,10/22/21 01:50:34 PM,27.567,1162.5,,,,,
342,10/22/21 01:51:04 PM,27.468,602.8,,,,,
343,10/22/21 01:51:34 PM,27.468,1636.1,,,,,
344,10/22/21 01:52:04 PM,27.468,1980.6,,,,,
345,10/22/21 01:52:34 PM,27.567,2927.8,,,,,
346,10/22/21 01:53:04 PM,27.567,1377.8,,,,,
347,10/22/21 01:53:34 PM,27.567,1894.5,,,,,
348,10/22/21 01:54:04 PM,27.764,6544.5,,,,,
349,10/22/21 01:54:34 PM,27.961,3616.7,,,,,
350,10/22/21 01:55:04 PM,27.961,5511.1,,,,,
351,10/22/21 01:55:34 PM,28.060,6200.0,,,,,
352,10/22/21 01:56:04 PM,28.456,12400.1,,,,,
353,10/22/21 01:56:34 PM,28.555,10333.4,,,,,
354,10/22/21 01:57:04 PM,28.655,7233.4,,,,,
355,10/22/21 01:57:34 PM,28.655,6200.0,,,,,
356,10/22/21 01:58:04 PM,28.456,4477.8,,,,,
357,10/22/21 01:58:34 PM,28.456,3961.1,,,,,
358,10/22/21 01:59:04 PM,28.258,4650.0,,,,,
359,10/22/21 01:59:34 PM,28.456,4994.5,,,,,
360,10/22/21 02:00:04 PM,28.357,7233.4,,,,,
361,10/22/21 02:00:34 PM,28.754,8611.2,,,,,
362,10/22/21 02:01:04 PM,28.754,12400.1,,,,,
363,10/22/21 02:01:34 PM,28.754,5338.9,,,,,
364,10/22/21 02:02:04 PM,28.456,5166.7,,,,,
365,10/22/21 02:02:34 PM,28.357,5338.9,,,,,
366,10/22/21 02:03:04 PM,28.357,6544.5,,,,,
367,10/22/21 02:03:34 PM,28.655,8611.2,,,,,
368,10/22/21 02:04:04 PM,28.853,14466.8,,,,,
369,10/22/21 02:04:34 PM,28.853,8611.2,,,,,
370,10/22/21 02:05:04 PM,28.953,9300.1,,,,,
371,10/22/21 02:05:34 PM,28.953,7577.8,,,,,
372,10/22/21 02:06:04 PM,29.053,8611.2,,,,,
373,10/22/21 02:06:34 PM,28.953,7233.4,,,,,
374,10/22/21 02:07:04 PM,28.953,7577.8,,,,,
375,10/22/21 02:07:34 PM,28.853,8266.7,,,,,
376,10/22/21 02:08:04 PM,28.853,6544.5,,,,,
377,10/22/21 02:08:34 PM,28.754,4477.8,,,,,
